Time (s),Speed (km/h),X,Y,Z,Distance to Car 1 (m),Distance to Car 2 (m)
3.409261465072632,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
3.472383975982666,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
3.535029888153076,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
3.5971014499664307,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
3.6580355167388916,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
3.719312906265259,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
3.780912160873413,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
3.8413214683532715,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
3.9033100605010986,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
3.9659523963928223,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.027883291244507,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.08923077583313,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.150909900665283,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.214339971542358,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.277375221252441,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.340087413787842,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.4029319286346436,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.464732646942139,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.528186798095703,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.590359210968018,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.653119325637817,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.714317560195923,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.775664806365967,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.83755898475647,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.8991663455963135,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
4.962115526199341,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.024263143539429,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.0865020751953125,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.149367570877075,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.210988521575928,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.273163795471191,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.33536958694458,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.398088216781616,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.460299730300903,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.523145914077759,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.584993839263916,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.647137403488159,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.709190845489502,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.771295785903931,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.834014892578125,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.896025896072388,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
5.959213972091675,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.02234148979187,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.083421468734741,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.1451897621154785,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.2063446044921875,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.268032550811768,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.330085039138794,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.3916778564453125,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.45359468460083,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.515028476715088,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.577521562576294,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.638460874557495,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.701056003570557,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.761960744857788,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.82374119758606,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.8860883712768555,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
6.947230815887451,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.009317398071289,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.071334600448608,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.134161472320557,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.197129011154175,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.258341550827026,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.321091890335083,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.38312029838562,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.445417881011963,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.5082550048828125,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
7.569111108779907,0.0,99.5,-25.00178337097168,-0.017091751098632812,14.001796449956345,20.001793338601374
